wave,flux,err,path_corr
4.102364389721523,3.975228043516891,0.05491635204308973,1.37
4.111735897736733,4.047920442261813,0.05544333909184292,1.38
4.12108497303308,3.974653122981625,0.05552517712108606,1.38
4.130411757244677,3.8988025937205872,0.05788695499510956,1.38
4.139716392055213,4.012732508201813,0.05512281877053283,1.38
4.148999022922519,3.970810429708419,0.05554782483109713,1.38
4.158259790984026,3.933357104012731,0.055251237111574696,1.38
4.1674988316964,3.9446909709924256,0.056456617636399545,1.39
4.176716285478991,4.121741794666466,0.05897175098868752,1.39
4.185912289762111,4.013728124031425,0.0602453984121619,1.39
4.195086975677259,4.0852916398325885,0.0565473112412688,1.39
4.204240479440824,3.999275351482631,0.06426882573144457,1.39
4.213372933499892,3.970727421896937,0.06415368774881422,1.40
4.222484466689331,4.026864008050185,0.062318601113748325,1.40
4.231575209108831,4.020757115827242,0.05923530642649163,1.40
4.240645290949382,4.068508698115366,0.06101317173965953,1.40
4.249694834501977,4.026575889333245,0.0608174614415244,1.40
4.258723969894642,3.9758755974013664,0.062201446414975964,1.41
4.267732820577568,4.181870318425847,0.06250269607606015,1.41
4.276721506179046,4.209747682513271,0.06361320971269716,1.41
4.285690153784143,4.23084409147028,0.06493604114570783,1.41
4.294638881810775,4.305029947050069,0.06527667622101474,1.41
4.3035678068934775,4.201637100429213,0.06380669998630939,1.42
4.312477052651228,4.378091591470509,0.06437081568526479,1.42
4.321366731802142,4.227265971137286,0.06410042865623887,1.42
4.330236962314281,4.37231153519612,0.06550158799587684,1.42
4.339087859279062,4.2556345334392125,0.06455654032508573,1.42
4.347919533663539,4.362836627569791,0.06601504271566591,1.43
4.356732102387456,4.506548118773571,0.06671845875628972,1.43
4.365525674426906,4.407920529819853,0.06508555223027669,1.43
4.374300359307887,4.46089391901823,0.06690630346904763,1.43
4.383056269664768,4.273288377870947,0.06705933210534501,1.43
4.391793507795993,4.519609650763213,0.06880385539262877,1.43
4.400512189278722,4.417937370212731,0.06876458312926567,1.44
4.40921241452012,4.367706919010081,0.06600275160705459,1.44
4.417894291464515,4.46836608214482,0.06743259068456188,1.44
4.426557923747798,4.436555438673106,0.07213923603249253,1.44
4.435203412456348,4.598802570922107,0.06982539472232242,1.44
4.4438308645835685,4.618714283449957,0.07312536995745454,1.45
4.452440376459321,4.566954668600325,0.07383446354073561,1.45
4.461032053368227,4.607067674458241,0.06897801943839836,1.45
4.469605991510285,4.572822385077255,0.06949823674665863,1.45
4.478162291310848,4.599483943035907,0.07091578189122609,1.45
4.486701049978215,4.885275550148856,0.07439518530188227,1.46
4.495222363211752,4.867205047059758,0.07521063445729964,1.46
4.503726329150826,4.863792363466972,0.07172264419024983,1.46
4.512213039775359,4.581294880584531,0.07249532790391171,1.46
4.520682593246534,4.634136972170919,0.07423076678033827,1.46
4.529135078913347,4.710382405583837,0.07373017571214315,1.46
4.5375705933202255,4.774708534097684,0.07102142301804766,1.46
4.545989224593251,4.680712472304269,0.07076525597705147,1.46
4.554391066866106,4.67574185877893,0.07337942735938813,1.47
4.562776207698789,4.715294955421696,0.0727185870091525,1.47
4.5711447371660965,5.025810579117866,0.07482433767822262,1.47
4.5794967439516805,5.037735691967533,0.07707092011925203,1.47
4.5878323151402975,5.310319428646809,0.07833518453033055,1.47
4.596151538488922,5.614750986264234,0.0827813061527587,1.47
4.6044544995014265,6.323221660132721,0.08487389936433003,1.47
4.612741284718886,7.776465797600746,0.0950363985798912,1.47
4.6210119770323015,8.352637906409633,0.09649128661364456,1.47
4.629266662175952,6.978078273657721,0.0880517977494068,1.47
4.637505421455089,6.047744434156268,0.08629151876022394,1.48
4.6457283392884205,5.883950437091734,0.08672636769371594,1.48
4.653935495889233,5.581927739785424,0.0839696211716379,1.48
4.662126973721148,5.441252522797656,0.0813884106451599,1.48
4.670302851923687,5.350781409408019,0.08123765092351246,1.48
4.678463211243515,5.085734312404457,0.0840496580973385,1.48
4.686608130256615,5.330973944354204,0.08240833369843893,1.48
4.694737686866395,5.4229302282759795,0.08341540382961296,1.48
4.702851959607634,5.49166295740741,0.08519418407728559,1.48
4.7109510248269695,5.604405757589172,0.08602765984539236,1.48
4.719034959808765,5.559013374024649,0.08797670760732122,1.49
4.7271038389527025,5.463755320105081,0.08735762430003349,1.49
4.735157738952389,5.560229804840105,0.0850347867008341,1.49
